taxon	lfc_SampleSiteCLOACA	lfc_SampleSiteORAL	lfc_SampleSiteTANK WATER	lfc_SampleSiteORAL_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteCLOACA	lfc_SampleSiteTANK WATER_SampleSiteORAL	se_SampleSiteCLOACA	se_SampleSiteORAL	se_SampleSiteTANK WATER	se_SampleSiteORAL_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteCLOACA	se_SampleSiteTANK WATER_SampleSiteORAL	W_SampleSiteCLOACA	W_SampleSiteORAL	W_SampleSiteTANK WATER	W_SampleSiteORAL_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteCLOACA	W_SampleSiteTANK WATER_SampleSiteORAL	p_SampleSiteCLOACA	p_SampleSiteORAL	p_SampleSiteTANK WATER	p_SampleSiteORAL_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteCLOACA	p_SampleSiteTANK WATER_SampleSiteORAL	q_SampleSiteCLOACA	q_SampleSiteORAL	q_SampleSiteTANK WATER	q_SampleSiteORAL_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteCLOACA	q_SampleSiteTANK WATER_SampleSiteORAL	diff_SampleSiteCLOACA	diff_SampleSiteORAL	diff_SampleSiteTANK WATER	diff_SampleSiteORAL_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteCLOACA	diff_SampleSiteTANK WATER_SampleSiteORAL	(Intercept)	SampleSiteCLOACA	SampleSiteORAL	SampleSiteTANK WATER	global	CARAPACE - CLOACA	CARAPACE - ORAL	CARAPACE - TANK WATER	CLOACA - ORAL	CLOACA - TANK WATER	ORAL - TANK WATER	structural_zero (SampleSite = CARAPACE)	structural_zero (SampleSite = CLOACA)	structural_zero (SampleSite = ORAL)	structural_zero (SampleSite = TANK WATER)
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Gaetbulibacter;__	0.22874698259315993	0.8013808524406708	0.6116626251128741	0.5726338698475109	0.3829156425197141	-0.18971822732779675	0.7529713153501469	0.7823965173277152	0.9570295343095829	0.8427720097824919	1.0069885201366995	1.0291765583579466	0.30379242599273243	1.024264340002173	0.6391261744645506	0.6794647463378618	0.3802582004288718	-0.18433982564711013	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.21275500264338112	0.10271433496798277	0.17591804755023502	0.08133590059205249	0.05323796769704896	0.10271433496798277	0.175918047550235	0.0813359005920525	0.02401619060004028	0.05125785877365866	0.02667414604297925	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__AB1;g__AB1;s__uncultured_bacterium	-0.13178759450375283	-0.04142219702799498	-0.1305009675658305	0.09036539747575784	0.001286626937922336	-0.0890787705378355	0.4942035458197044	0.5130848453417525	0.62916283450847	0.6202969978884973	0.719276149609345	0.7323776984694758	-0.2666666308214463	-0.08073167119251931	-0.2074200197597235	0.14568085575677997	0.0017887802044056818	-0.12162955087790422	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2188790922579256	0.40615500891724765	0.15766740289376835	0.01802046547564393	0.1897974073949544	0.4061550089172476	0.15766740289376835	0.01802046547564393	0.14420341883374074	0.27875416627431415	0.08784909101016418	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Fabibacter;s__uncultured_bacterium	-1.373095285139956	-1.2143931109909876	-1.2452763131549445	0.15870217414896848	0.12781897198501158	-0.030883202163956902	0.6765562802898574	0.7028649292241653	0.8602162699138245	0.7752168207035435	0.9202793279178192	0.9397897369765835	-2.029535938313484	-1.7277759360272194	-1.4476316674174214	0.20471972474093023	0.1388914953400168	-0.03286182105298561	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.18414764090308378	0	0	0	0.18414764090308375	0.10712663123289543	0.14475888357466712	0.03629419377063802	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Rikenella;s__uncultured_bacterium	2.3806908816912093	0.5895657528467269	1.1602450970544003	-1.7911251288444825	-1.220445784636809	0.5706793442076734	0.7351483288467511	0.7638467010869051	0.9344487100690906	0.8269063097197493	0.9866644080145861	1.0082288288865533	3.238381682001331	0.7718377941644736	1.2416359341633796	-2.1660557040029373	-1.2369411268139785	0.5660216489126861	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0.010704427984872634	0.07120900823556559	0	0	0.010704427984872637	0.07120900823556557	0	0.17764442975628014	0.05935807986394885	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Planctomycetales;f__Rubinisphaeraceae;g__uncultured;s__uncultured_Planctomycetaceae	0.407623460533891	0.718872143682668	0.6655000939424391	0.31124868314877707	0.25787663340854816	-0.05337204974022891	0.5393832851099525	0.5601004266591326	0.6864190187638478	0.6576806711406945	0.7681161673660147	0.7828030443584094	0.7557213428495426	1.283470087624413	0.9695245553378155	0.4732519850536905	0.3357260846270763	-0.06818068749844093	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.426899245141704	0.26970280495758614	0.26014826035952066	0.04324889697709062	0.11030624353198183	0.26970280495758614	0.26014826035952066	0.043248896977090626	0.0929856360925281	0.18378026469650555	0.03900717243554009	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__uncultured;s__uncultured_bacterium	2.435025635680859	0.08930908830587976	-2.1397001756255962	-2.3457165473749795	-4.574725811306456	-2.229009263931476	1.0434326388457695	1.0846920345692377	1.3250552406906768	1.1080803810076976	1.344268095209449	1.3765398104840072	2.3336682647520495	0.0823358939308031	-1.6148007342775315	-2.116919122096328	-3.4031350052934735	-1.6192842712974138	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.25588404453148567	0.6779362075492485	0.15369643590831664	0.04884992924809503	0	0.6779362075492485	0.1536964359083166	0.04884992924809505	0.28660870187829757	0	0.2458454447774461	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Myxococcota;__;__;__;__;__	-0.22127855101115695	-0.11105148537441083	-0.47299426456410476	0.11022706563674613	-0.2517157135529478	-0.3619427791896939	0.5703590285083081	0.5923375207596534	0.7256681620538918	0.6837255705711693	0.8020044879998192	0.8177808483148794	-0.38796361581209493	-0.1874800793169255	-0.6518051766600417	0.16121536239264075	-0.3138582356075351	-0.44259141056618506	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.054170816698683545	0.0793870018263194	0.03967521456921924	0.08317511918872662	0.011176606322407514	0.0793870018263194	0.03967521456921924	0.08317511918872661	0.14207779104544765	0.11872524183800445	0.024001476664742307	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Cryomorpha;s__uncultured_deep-sea	0.20105636193350754	-0.28843335716465296	-0.3433896165071015	-0.4894897190981605	-0.544445978440609	-0.05495625934244852	0.562579295754314	0.5842408608900057	0.7158108312398647	0.6771541503283129	0.7934642436138319	0.8089668877128072	0.3573831519411471	-0.4936891211704481	-0.4797211798434401	-0.7228630568989871	-0.6861632175899074	-0.0679338798375622	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.06536396712735687	0.12971183781467668	0.09219393223906103	0.036379185836252416	0.14872263254627657	0.12971183781467668	0.09219393223906104	0.03637918583625241	0.30582359317356606	0.19648519792794125	0.033325907822179514	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Nitrincolaceae;g__Neptunomonas;s__Neptunomonas_sp.	-0.42409893197038073	0.19278958919099923	-0.921913859570603	0.6168885211613799	-0.4978149276002223	-1.1147034487616023	0.7781683029565319	0.8086209392409311	0.9889531057261794	0.8653045150838709	1.0358148124887494	1.0588834881249873	-0.5449964106210462	0.2384177552611669	-0.9322119059362778	0.7129149454415907	-0.4806022481992932	-1.052715866535475	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.07327627144430018	0.15662522120454547	0.002603220960456795	0.037579998872840435	0.06337068561548737	0.15662522120454545	0.002603220960456802	0.03757999887284038	0.1798476747624722	0.12454994608779803	0.045917287298268925	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Saccharospirillaceae;g__Thalassolituus;s__uncultured_bacterium	-0.5674281802939356	-0.09789743762273408	-1.7385835915059282	0.46953074267120154	-1.1711554112119926	-1.640686153883194	0.9710840884978621	1.0093977950478654	1.233382124412401	1.041040080292044	1.2594093873506824	1.2891825342676615	-0.5843244545090545	-0.09698598322982448	-1.409606606982578	0.4510208123201977	-0.9299243145040053	-1.2726562067606735	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.06947972513064048	0.04464684226121218	0.043997659390906184	0.026994059514252645	0.0019361234146446755	0.044646842261212155	0.043997659390906184	0.026994059514252676	0.01751664176249465	0.022246797762071776	0.04737639828954824	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Colwelliaceae;g__Thalassotalea;s__Thalassotalea_ganghwensis	-0.7531568198771295	-0.9544707071830295	1.3537096625387486	-0.20131388730590005	2.106866482415878	2.308180369721778	0.6833835450203176	0.7099706628644796	0.8688659540357255	0.7812002538179322	0.92797820045483	0.9477282379686053	-1.1020997291568344	-1.344380489374137	1.5580189973505252	-0.2576981847125956	2.270383594553449	2.4354875978679447	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.13018518308760316	0.20669326691199477	0.009753166604455656	0.17827554372337304	0	0.20669326691199472	0.009753166604455634	0.17827554372337306	0.08947659132586201	0	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Puniceispirillales;f__uncultured;g__uncultured;s__uncultured_bacterium	-0.20599413349466175	-0.25776189750771755	-0.2207994750023811	-0.0517677640130558	-0.014805341507719338	0.03696242250533646	0.49501378348392655	0.513927943951604	0.63018979476103	0.6209608082600773	0.7201455208786863	0.7332754305013129	-0.4161381770924981	-0.501552601957738	-0.35036980420495223	-0.0833672001911172	-0.020558819125410355	0.050407283495189026	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.20137311934647528	0.2899326661699821	0.08615448830750172	0.05172819284630837	0.1212054173577939	0.2899326661699821	0.08615448830750169	0.05172819284630837	0.06484664866256112	0.2201711988153192	0.1005816735914446	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Arenicellales;f__Arenicellaceae;__;__	-0.4447732198333852	-0.5336056708045832	-0.6304249862989978	-0.08883245097119802	-0.1856517664656126	-0.09681931549441458	0.5544466182583325	0.5757769639337582	0.7055060970838407	0.6703059165753292	0.7845570486724274	0.799773606916523	-0.8021930429128393	-0.9267575888395099	-0.8935783672243438	-0.132525237767635	-0.23663259004524853	-0.12105840284939558	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2628085919685347	0.3227908641855728	0.11516347468437418	0.05191932406333385	0.14874525146366652	0.3227908641855728	0.11516347468437421	0.051919324063333876	0.05628468464659993	0.09404684485866603	0.020761155807325155	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Marinomonadaceae;g__Marinomonas;__	-0.6968416526139073	-1.103425947260618	-0.061794707295024336	-0.40658429464671075	0.635046945318883	1.0416312399655938	0.612693932276051	0.636398032359846	0.7793063609938786	0.719817227462871	0.8487949043475534	0.8660608469328042	-1.1373405478739804	-1.7338613432995262	-0.07929449878506731	-0.5648437952503476	0.7481747852940128	1.2027229306746525	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.16834188899102312	0.2588275489137046	0.09986604874311389	0.020132050534236307	0.22192687914252843	0.2588275489137046	0.09986604874311389	0.020132050534236307	0.11188181758599572	0.2603937701140051	0.15597977541177682	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__NRL2;f__NRL2;g__NRL2;s__uncultured_marine	0.07261923666239838	-0.06824518231221512	-0.02831123334444672	-0.1408644189746135	-0.1009304700068451	0.0399339489677684	0.5459069853891699	0.5668896470609406	0.6946854587363549	0.6631389324578009	0.7752272301565096	0.7901434639508959	0.13302492660105655	-0.12038530367600586	-0.040754031898041096	-0.21242067397932102	-0.13019469141514595	0.050540124407395116	0.8941736671110744	0.9041779326992779	0.9674919861189839	0.8317788582848052	0.8964123944703399	0.9596919755901584	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.16739357177468325	0.27506106697319826	0.19487458562535506	0.0977759672885804	0.0580710349936562	0.27506106697319826	0.19487458562535506	0.0977759672885804	0.09584365212300983	0.05686610840757776	0.03339477372213248	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__uncultured;s__uncultured_Acidimicrobiales	-0.536999401508358	-0.19325067843859947	-0.34311126591911895	0.34374872306975857	0.19388813558923906	-0.14986058748051947	0.6216933304733787	0.6457643976629165	0.7907082293118427	0.7275579307262122	0.8588063746707567	0.8763888687728729	-0.863768960010345	-0.29925879955289	-0.43392904386202025	0.47246921317543145	0.22576466745903065	-0.1709978216523397	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.20269316079857255	0.24676501269383855	0.1056205756954684	0.048138053375730926	0.134074259986699	0.24676501269383858	0.1056205756954684	0.04813805337573092	0.061797807026887794	0.08056208373605765	0.03257020843714336	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Blastopirellula;s__uncultured_bacterium	-0.6162796286932086	-0.41131491185420416	-0.8980890094766991	0.20496471683900447	-0.2818093807834905	-0.48677409762249496	0.5254550245722428	0.5456055737460608	0.6687692552745638	0.6460770134873904	0.7529823251939664	0.7671797972503344	-1.1728494350109286	-0.753868603339527	-1.342898170622374	0.31724502274527183	-0.3742576304309628	-0.6344980659907267	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.2203766850749266	0.28906779886319744	0.031507295625498796	0.18841244666085605	0.07774204150357802	0.2890677988631975	0.03150729562549879	0.18841244666085602	0.20836978298316006	0.19431690168515078	0.1077729966293082	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Synechococcales;f__Synechococcales_Incertae_Sedis;g__Schizothrix_LEGE_07164;__	0.5908686218739877	0.38794237980035545	0.6413206039982071	-0.20292624207363225	0.05045198212421942	0.25337822419785166	0.4406946023616618	0.45741512046007365	0.5613190898426426	0.5770013919747367	0.6624055665051832	0.6736453031171918	1.34076664136014	0.8481188365836231	1.1425241286163843	-0.35169107890560714	0.07616479189690602	0.376130024250718	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.5277105457522612	0.5302607693403871	0.1441297932313954	0.06609352562180752	0.2246900355939723	0.5302607693403871	0.1441297932313954	0.0660935256218075	0.19068553071861805	0.24111354244815641	0.05792591770419326	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;__;__	-0.5496934803524554	-0.75556372408326	-0.1588456331398187	-0.20587024373080465	0.39084784721263666	0.5967180909434413	0.6161152254773052	0.6399588310376984	0.7836410088822925	0.7227572957922358	0.852598401358943	0.8699846943239934	-0.8921926575124112	-1.1806442655976908	-0.20270204256714475	-0.2848400769239474	0.4584196341321664	0.685894929918406	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.21208366378389384	0.25197959779840573	0.07313471519696753	0.026412472941717394	0.13400606140559243	0.25197959779840573	0.07313471519696756	0.026412472941717398	0.09983768223226935	0.117818557394337	0.010694678513754568	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Lentilitoribacter;s__uncultured_bacterium	-1.2317797607447796	-0.9567407421392741	-0.6673744282024024	0.2750390186055055	0.5644053325423771	0.2893663139368716	0.6703309494632569	0.6963856811381316	0.8523291949216695	0.7697706027840849	0.9132682084317703	0.9325600546978642	-1.8375695792221476	-1.3738661894593145	-0.7830007844137444	0.3572999769161774	0.6180061096307652	0.3102924176080243	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.31242217617344215	0	0.15556673391579884	0.08225820332062231	0.4639047684900095	0	0.15556673391579884	0.08225820332062235	0.15663711881383946	0.37598058248553473	0.1497005560428907	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Altererythrobacter;__	-3.456521563434113	-1.6207488928739817	-3.5566027593160383	1.8357726705601314	-0.10008119588192521	-1.9358538664420566	0.6647217115903885	0.6905476561047139	0.8452226654839835	0.7648714256796947	0.9069584261240559	0.9260532912362459	-5.199952857210227	-2.3470485759323365	-4.207888529917131	2.400106225603593	-0.11034816260501434	-2.090434626994053	1.9933907936718998e-7	0.018922787603121747	2.5776795839060175e-5	0.016390314710627355	0.9121332622184042	0.036578775086660506	9.249333282637615e-6	0.8212489819754838	0.001170266531093332	0.7277299731518545	1	1	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0	0.15283915394193434	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Aquabacterium;__	0.6113530786077117	0.3324161933492019	0.340362289236427	-0.2789368852585098	-0.27099078937128473	0.007946095887225058	0.5265721438800111	0.546768119869697	0.6701848985480721	0.6470051474262671	0.7541936635454665	0.7684303718148993	1.1610053545616714	0.6079655730996564	0.5078632627709276	-0.4311200403398607	-0.35931194130875654	0.01034068430749003	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.1755493917007463	0.18752992881029315	0.024573731296507664	0.02064573661121981	0.08393780270653729	0.18752992881029312	0.024573731296507625	0.020645736611219805	0.10863891912088182	0.08036874047697867	0.0011981149835524698	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Thiotrichaceae;g__Cocleimonas;s__uncultured_bacterium	0.7113137756756817	0.5700230634700287	-1.1974731922885054	-0.14129071220565292	-1.9087869679641871	-1.767496255758534	0.8345167775329093	0.867266539256215	1.060345642908648	0.9160902687521983	1.1006375483438575	1.125671360102014	0.8523660576106642	0.6572639871000809	-1.1293234430649435	-0.15423230332760138	-1.7342557237269995	-1.5701707606724173	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.18650347692518002	0.2963413251566672	0.1398365893796253	0.1527462607666293	0.1564493259493964	0.2963413251566673	0.1398365893796253	0.15274626076662923	0.06926395285614544	0.2832005466199929	0.0370988979988948	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Paraglaciecola;__	-1.8192522268557614	-1.641591144319423	-1.951150892922095	0.17766108253633828	-0.13189866606633371	-0.309559748602672	0.721815650508206	0.7499702735819344	0.9175569646518322	0.8150793137618458	0.9714986669301219	0.9925962108455689	-2.5203834602019053	-2.1888749489749997	-2.126462953351851	0.2179678462410938	-0.13576824195047604	-0.3118687591391926	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	0.1075152716851118	0.04759233208419917	0.003002187381927559	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Kordiimonadales;f__uncultured;g__uncultured;__	0.3012481062597535	0.7278189858081497	0.30182914302863045	0.42657087954839623	5.810367688769413e-4	-0.4259898427795193	0.7085054860016653	0.7361172524955871	0.9006938027081232	0.8033092938712401	0.9563924604654085	0.9770236047108966	0.4251881068131143	0.9887269770416267	0.3351073829098395	0.5310169853664981	6.075296417478991e-4	-0.4360077287033107	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.3203852280122704	0.14619998986229568	0.23328883029088449	0.10567647436029687	0.027526351059742812	0.14619998986229568	0.23328883029088446	0.10567647436029685	0.14711787766261056	0.012903551222148677	0.08071051524753421	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Pseudoalteromonadaceae;g__Psychrosphaera;s__uncultured_bacterium	-1.8169482548963567	-1.1363251188835473	0.06982251198223016	0.6806231360128094	1.886770766878587	1.2061476308657775	0.896105860982619	0.9313654506213456	1.1383801571616379	0.972147337218682	1.1719804711980601	1.199155583480863	-2.0276044762211396	-1.2200636368092312	0.06133496929208694	0.7001234380377725	1.6098994934188882	1.005830809180422	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.15909430427127572	0	0.01227071157399404	0.03702345815644704	0.19007215950712975	0	0.012270711573994002	0.03702345815644704	0.16315636868930683	0.07095430821403863	0.08184529083476506	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maritimimonas;s__uncultured_bacterium	2.3739311594745036	4.007196912065554	0.7846012558449295	1.6332657525910506	-1.589329903629574	-3.2225956562206246	0.9439335767524282	0.9811415166819251	1.1989803850916712	1.016018587661181	1.2276844295464062	1.2565178617858808	2.5149345440618123	4.084219089634795	0.6543904017119853	1.6075156226725524	-1.294575271445599	-2.5647034190507805	0.011905448518635743	4.422529017656198e-5	0.5128603166264607	0.10794130512057908	0.1954667875054751	0.01032640292611866	0.528601914227427	0.002052053464192476	1	1	1	0.46881869284578714	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	0	0	0	0.034230318489622324	0	0	0	0.034230318489622276	0.04403467852687792	0.16934573662858346	0	FALSE	FALSE	FALSE	FALSE
d__Bacteria;p__Planctomycetota;c__OM190;o__OM190;f__OM190;g__OM190;s__uncultured_Planctomyces	0.037464974755995833	0.0630942963777237	0.3459891243837069	0.02562932162172786	0.308524149627711	0.2828948280059832	0.47565435501236086	0.4937842548932557	0.6056499636238795	0.6051676590665996	0.6994404074953541	0.7118937480941449	0.07876512505603409	0.12777705192597355	0.5712691243527803	0.04235077872677151	0.44110140952896026	0.3973834982584671	1	1	1	1	1	1	1	1	1	1	1	1	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	0.27364674603982236	0.19205182819393818	0.04628503844798581	0.12114369133717477	0.04870651496386135	0.19205182819393815	0.04628503844798581	0.12114369133717473	0.1912191457363996	0.14310832673194096	0.06158879770671261	FALSE	FALSE	FALSE	FALSE
